X Z Y
886.189787 1280.470700 -747.209279
886.214213 1280.710329 -747.778581
886.238625 1280.949831 -748.347628
886.263024 1281.189206 -748.916420
886.287412 1281.428467 -749.484958
886.311799 1281.667722 -750.053242
886.336162 1281.906740 -750.621274
886.360524 1282.145753 -751.189052
886.384874 1282.384645 -751.756579
886.409211 1282.623410 -752.323854
886.433536 1282.862060 -752.890878
886.457849 1283.100584 -753.457652
886.482162 1283.339113 -754.024174
886.506450 1283.577395 -754.590449
886.530737 1283.815676 -755.156473
886.555012 1284.053831 -755.722249
886.579275 1284.291871 -756.287776
886.603526 1284.529785 -756.853057
886.627764 1284.767576 -757.418091
886.651989 1285.005248 -757.982878
886.676215 1285.242919 -758.547417
886.700416 1285.480349 -759.111714
886.724616 1285.717772 -759.675763
886.748804 1285.955076 -760.239568
886.772981 1286.192264 -760.803130
886.797156 1286.429446 -761.366445
886.821307 1286.666380 -761.929520
886.845458 1286.903320 -762.492351
886.869596 1287.140134 -763.054939
886.893722 1287.376832 -763.617287
886.917836 1287.613405 -764.179393
886.941937 1287.849855 -764.741259
886.966038 1288.086307 -765.302883
886.990114 1288.322510 -765.864270
887.014191 1288.558719 -766.425415
887.038255 1288.794801 -766.986323
887.062306 1289.030763 -767.546992
887.086357 1289.266724 -768.107421
887.110384 1289.502445 -768.667616
887.134410 1289.738157 -769.227572
887.158424 1289.973757 -769.787292
887.182426 1290.209229 -770.346776
887.206415 1290.444581 -770.906026
887.230404 1290.679932 -771.465038
887.254381 1290.915163 -772.023815
887.278332 1291.150146 -772.582364
887.302284 1291.385134 -773.140675
887.326236 1291.620118 -773.698751
887.350163 1291.854858 -774.256599
887.374090 1292.089599 -774.814211
887.398005 1292.324220 -775.371592
887.421906 1292.558712 -775.928743
887.445796 1292.793092 -776.485664
887.469685 1293.027464 -777.042351
887.493550 1293.261595 -777.598814
887.517415 1293.495726 -778.155044
887.541267 1293.729735 -778.711046
887.565107 1293.963624 -779.266820
887.588947 1294.197507 -779.822363
887.612775 1294.431276 -780.377679
887.636589 1294.664917 -780.932770
887.660392 1294.898439 -781.487635
887.684182 1295.131837 -782.042275
887.707972 1295.365232 -782.596685
887.731750 1295.598511 -783.150872
887.755515 1295.831663 -783.704834
887.779268 1296.064701 -784.258574
887.803021 1296.297732 -784.812086
887.826749 1296.530522 -785.365381
887.850476 1296.763304 -785.918449
887.874204 1296.996093 -786.471291
887.897907 1297.228635 -787.023917
887.921610 1297.461185 -787.576318
887.945301 1297.693606 -788.128499
887.968978 1297.925904 -788.680460
887.992644 1298.158085 -789.232203
888.016309 1298.390256 -789.783722
888.039963 1298.622316 -790.335023
888.063604 1298.854247 -790.886107
888.087232 1299.086059 -791.436974
888.110860 1299.317869 -791.987619
888.134476 1299.549560 -792.538047
888.158080 1299.781128 -793.088260
888.181671 1300.012577 -793.638259
888.205261 1300.244018 -794.188036
888.228840 1300.475339 -794.737600
888.252406 1300.706542 -795.286950
888.275972 1300.937742 -795.836081
888.299513 1301.168700 -796.385005
888.323055 1301.399658 -796.933711
888.346583 1301.630492 -797.482205
888.370112 1301.861330 -798.030481
888.393628 1302.092039 -798.578547
888.417132 1302.322630 -799.126403
888.440624 1302.553098 -799.674049
888.464103 1302.783447 -800.221485
888.487582 1303.013798 -800.768705
888.511048 1303.244017 -801.315718
888.534515 1303.474242 -801.862516
888.557957 1303.704226 -802.409113
888.581399 1303.934206 -802.955496
888.604840 1304.164187 -803.501665
888.628257 1304.393920 -804.047636
888.651674 1304.623658 -804.593393
888.675077 1304.853267 -805.138946
888.698470 1305.082767 -805.684294
888.721862 1305.312256 -806.229430
888.745241 1305.541626 -806.774363
888.768608 1305.770875 -807.319092
888.791976 1306.000125 -807.863611
888.815317 1306.229123 -808.407936
888.838660 1306.458134 -808.952050
888.862810 1306.695066 -809.495416
888.887832 1306.940551 -810.037976
888.912842 1307.185913 -810.580319
888.937851 1307.431276 -811.122434
888.966008 1307.707518 -811.662154
888.994477 1307.986812 -812.201398
889.022921 1308.265870 -812.740395
889.052857 1308.559570 -813.278078
889.084909 1308.874024 -813.813979
889.116948 1309.188353 -814.349589
889.148976 1309.502566 -814.884908
889.184772 1309.853759 -815.417187
889.220582 1310.205080 -815.949118
889.256354 1310.556031 -816.480736
889.294802 1310.933229 -817.010028
889.334568 1311.323367 -817.537966
889.374309 1311.713258 -818.065541
889.415880 1312.121093 -818.591348
889.459863 1312.552608 -819.114909
889.503811 1312.983763 -819.638074
889.549127 1313.428347 -820.159752
889.597627 1313.904170 -820.678505
889.646066 1314.379393 -821.196834
889.694479 1314.854367 -821.714710
889.742844 1315.328857 -822.232154
889.791171 1315.802982 -822.749157
889.839447 1316.276613 -823.265730
889.887251 1316.745606 -823.782218
889.930875 1317.173590 -824.301662
889.974473 1317.601317 -824.820709
890.018034 1318.028685 -825.339368
890.061558 1318.455689 -825.857640
890.102009 1318.852539 -826.378076
890.141252 1319.237545 -826.899149
890.180459 1319.622196 -827.419881
890.219641 1320.006596 -827.940266
890.258125 1320.384155 -828.460882
890.293313 1320.729371 -828.983994
890.328475 1321.074339 -829.506802
890.363612 1321.419066 -830.029306
890.398738 1321.763671 -830.551496
890.432096 1322.090938 -831.074932
890.463463 1322.398678 -831.599841
890.494819 1322.706301 -832.124478
890.526149 1323.013668 -832.648855
890.557467 1323.320924 -833.172960
890.586583 1323.606571 -833.698799
890.614354 1323.879034 -834.225616
890.642113 1324.151365 -834.752203
890.669848 1324.423464 -835.278569
890.697582 1324.695556 -835.804694
890.723126 1324.946169 -836.332639
890.747476 1325.185059 -836.861498
890.771814 1325.423828 -837.390163
890.796139 1325.662476 -837.918636
890.820464 1325.901121 -838.446906
890.842948 1326.121706 -838.976755
890.864013 1326.328368 -839.507803
890.885065 1326.534912 -840.038694
890.906118 1326.741458 -840.569418
890.927171 1326.947999 -841.099976
890.946992 1327.142459 -841.631592
890.964896 1327.318116 -842.164974
890.982789 1327.493652 -842.698236
891.000681 1327.669187 -843.231365
891.018573 1327.844727 -843.764363
891.036055 1328.016235 -844.297649
891.050887 1328.161742 -844.833534
891.065705 1328.307127 -845.369334
891.080524 1328.452513 -845.905036
891.095343 1328.597896 -846.440641
891.110151 1328.743169 -846.976161
891.122518 1328.864500 -847.514160
891.134326 1328.980349 -848.052682
891.146134 1329.096192 -848.591141
891.157942 1329.212040 -849.129537
891.169750 1329.327882 -849.667870
891.180202 1329.430420 -850.207609
891.189036 1329.517093 -850.749058
891.197882 1329.603881 -851.290466
891.206717 1329.690554 -851.831856
891.215551 1329.777223 -852.373218
891.224173 1329.861816 -852.914786
891.230071 1329.919676 -853.459365
891.235956 1329.977417 -854.003961
891.241841 1330.035152 -854.548562
891.247727 1330.092900 -855.093166
891.253625 1330.150755 -855.637762
891.257494 1330.188720 -856.184677
891.260443 1330.217652 -856.732676
891.263380 1330.246462 -857.280727
891.266328 1330.275388 -857.828801
891.269265 1330.304199 -858.376928
891.271305 1330.324218 -858.926141
891.271268 1330.323855 -859.477841
891.271243 1330.323608 -860.029598
891.271207 1330.323248 -860.581441
891.271181 1330.322996 -861.133343
891.271157 1330.322758 -861.685316
891.268245 1330.294188 -862.240830
891.265209 1330.264407 -862.796597
891.262172 1330.234616 -863.352472
891.259125 1330.204717 -863.908466
891.256089 1330.174930 -864.464552
891.251049 1330.125489 -865.023207
891.244928 1330.065432 -865.583325
891.238806 1330.005377 -866.143584
891.232684 1329.945311 -866.703986
891.226562 1329.885254 -867.264529
891.219134 1329.812377 -867.826854
891.209852 1329.721313 -868.391673
891.200570 1329.630249 -868.956669
891.191276 1329.539064 -869.521858
891.181993 1329.447998 -870.087210
891.171853 1329.348517 -870.653840
891.159298 1329.225344 -871.223768
891.146731 1329.102048 -871.793927
891.134152 1328.978638 -872.364316
891.121584 1328.855342 -872.934905
891.108322 1328.725225 -873.506620
891.092333 1328.568360 -874.082145
891.076344 1328.411503 -874.657921
891.060343 1328.254522 -875.233969
891.044329 1328.097408 -875.810289
891.027408 1327.931398 -876.388077
891.007811 1327.739135 -876.969721
890.988214 1327.546879 -877.551659
890.968605 1327.354494 -878.133910
890.948982 1327.161984 -878.716474
890.927669 1326.952882 -879.301640
890.904263 1326.723260 -879.889986
890.880835 1326.493411 -880.478702
890.857394 1326.263434 -881.067774
890.833939 1326.033321 -881.657206
890.807350 1325.772462 -882.251336
890.779839 1325.502567 -882.847127
890.752317 1325.232547 -883.443321
890.724781 1324.962404 -884.039918
890.696039 1324.680420 -884.638607
890.664148 1324.367547 -885.242160
890.632221 1324.054320 -885.846199
890.600281 1323.740968 -886.450691
890.568316 1323.427365 -887.055655
890.531910 1323.070187 -887.667452
890.495204 1322.710082 -888.280166
890.458474 1322.349730 -888.893405
890.421706 1321.989010 -889.507188
890.380820 1321.587885 -890.127482
890.338864 1321.176270 -890.749881
890.296858 1320.764159 -891.372903
890.254828 1320.351804 -891.996510
890.207907 1319.891476 -892.627922
890.160127 1319.422724 -893.261216
890.112287 1318.953373 -893.895214
890.063623 1318.475949 -894.531062
890.009338 1317.943365 -895.175998
889.954989 1317.410159 -895.821716
889.900577 1316.876345 -896.468215
889.841749 1316.299192 -897.122125
889.780010 1315.693488 -897.781217
889.718196 1315.087042 -898.441195
889.653643 1314.453736 -899.106154
889.583405 1313.764644 -899.780693
889.513056 1313.074468 -900.456267
889.439931 1312.357057 -901.137023
889.359739 1311.570311 -901.829701
889.279410 1310.782229 -902.523567
889.193458 1309.938969 -903.227245
889.101358 1309.035403 -903.941653
889.009085 1308.130133 -904.657442
888.903659 1307.095825 -905.395221
888.797015 1306.049563 -906.136194
888.678986 1304.891609 -906.896633
888.554448 1303.669802 -907.668904
888.415664 1302.308225 -908.465568
888.267772 1300.857298 -909.278562
888.093603 1299.148561 -910.135860
887.898815 1297.237548 -911.028690
887.666364 1294.957028 -911.985200
887.352739 1291.880128 -913.077229
886.713131 1285.605098 -914.708163
893.079184 1221.573363 -663.151845
893.664722 1228.057496 -664.201663
893.953170 1231.251712 -665.020611
894.169426 1233.646486 -665.782094
894.350771 1235.654665 -666.515049
894.513993 1237.462155 -667.232449
894.652403 1238.994873 -667.929747
894.782787 1240.438718 -668.619527
894.900439 1241.741580 -669.298564
895.012535 1242.982907 -669.972188
895.114082 1244.107420 -670.636982
895.214317 1245.217403 -671.299592
895.303144 1246.201052 -671.953048
895.391805 1247.182860 -672.605277
895.474535 1248.099001 -673.252360
895.552801 1248.965697 -673.895392
895.630934 1249.830931 -674.537352
895.701836 1250.616089 -675.173539
895.771206 1251.384273 -675.807826
895.840477 1252.151364 -676.441174
895.903255 1252.846558 -677.069464
895.964986 1253.530149 -677.696291
896.026628 1254.212766 -678.322281
896.083806 1254.845947 -678.944694
896.138868 1255.455687 -679.565068
896.193874 1256.064816 -680.184709
896.247173 1256.655031 -680.802612
896.296347 1257.199583 -681.417354
896.345478 1257.743650 -682.031442
896.394554 1258.287109 -682.644871
896.440036 1258.790767 -683.255575
896.483899 1259.276487 -683.864761
896.527717 1259.761720 -684.473360
896.571501 1260.246578 -685.081378
896.611042 1260.684447 -685.686461
896.650109 1261.117063 -686.290771
896.689142 1261.549315 -686.894561
896.728143 1261.981200 -687.497832
896.763120 1262.368531 -688.098445
896.797821 1262.752806 -688.698460
896.832490 1263.136723 -689.298010
896.867136 1263.520385 -689.897100
896.898597 1263.868778 -690.494113
896.929264 1264.208374 -691.090317
896.959920 1264.547849 -691.686116
896.990543 1264.886962 -692.281502
897.019292 1265.205321 -692.875577
897.046222 1265.503538 -693.468402
897.073130 1265.801512 -694.060864
897.100027 1266.099365 -694.652971
897.126670 1266.394408 -695.244609
897.150095 1266.653807 -695.834427
897.173498 1266.912967 -696.423927
897.196900 1267.172119 -697.013120
897.220291 1267.431151 -697.602001
897.242041 1267.672000 -698.189863
897.262147 1267.894653 -698.776737
897.282242 1268.117186 -699.363340
897.302338 1268.339718 -699.949677
897.322412 1268.562011 -700.535740
897.339972 1268.756470 -701.120525
897.356937 1268.944335 -701.704839
897.373880 1269.131961 -702.288917
897.390822 1269.319578 -702.872769
897.407721 1269.506713 -703.456379
897.421666 1269.661134 -704.038662
897.435610 1269.815551 -704.620756
897.449544 1269.969846 -705.202657
897.463478 1270.124147 -705.784370
897.477036 1270.274294 -706.365765
897.488071 1270.396487 -706.946111
897.499105 1270.518675 -707.526304
897.510128 1270.640747 -708.106343
897.521152 1270.762820 -708.686230
897.531712 1270.879763 -709.265818
897.539924 1270.970703 -709.844527
897.548137 1271.061647 -710.423119
897.556338 1271.152465 -711.001592
897.564551 1271.243411 -711.579952
897.572355 1271.329831 -712.158079
897.577812 1271.390259 -712.735432
897.583257 1271.450561 -713.312701
897.588713 1271.510984 -713.889891
897.594159 1271.571290 -714.466998
897.599395 1271.629269 -715.043969
897.602129 1271.659545 -715.620232
897.604863 1271.689819 -716.196447
897.607597 1271.720094 -716.772615
897.610342 1271.750490 -717.348739
897.613075 1271.780764 -717.924815
897.615798 1271.810912 -718.500843
897.618532 1271.841187 -719.076828
897.621266 1271.871461 -719.652767
897.624826 1271.910888 -720.228832
897.630261 1271.971069 -720.805214
897.635695 1272.031249 -721.381519
897.641130 1272.091429 -721.957748
897.648350 1272.171384 -722.534224
897.656518 1272.261839 -723.110768
897.664686 1272.352294 -723.687204
897.672899 1272.443239 -724.263540
897.683845 1272.564453 -724.840195
897.694791 1272.685666 -725.416709
897.705727 1272.806765 -725.993082
897.717863 1272.941159 -726.569482
897.731642 1273.093749 -727.145945
897.745411 1273.246217 -727.722234
897.759179 1273.398679 -728.298350
897.775471 1273.579100 -728.874582
897.792161 1273.763918 -729.450654
897.808839 1273.948608 -730.026519
897.826587 1274.145143 -730.602280
897.846274 1274.363157 -731.177997
897.865951 1274.581056 -731.753471
897.885627 1274.798949 -732.328704
897.906693 1275.032225 -732.903796
897.927902 1275.267091 -733.478640
897.949089 1275.501710 -734.053224
897.970276 1275.736328 -734.627549
897.991452 1275.970825 -735.201616
898.012617 1276.205202 -735.775426
898.033770 1276.439452 -736.348977
898.054924 1276.673707 -736.922272
898.076056 1276.907714 -737.495311
898.097187 1277.141722 -738.068094
898.118308 1277.375608 -738.640621
898.139407 1277.609253 -739.212894
898.160506 1277.842897 -739.784912
898.181604 1278.076536 -740.356677
898.202681 1278.309938 -740.928188
898.223758 1278.543335 -741.499446
898.244812 1278.776489 -742.070452
898.265867 1279.009644 -742.641207
898.286911 1279.242677 -743.211710
898.307943 1279.475584 -743.781962
898.328976 1279.708496 -744.351964
898.349986 1279.941161 -744.921716
898.370996 1280.173826 -745.491219
898.391985 1280.406248 -746.060473
898.412973 1280.638671 -746.629479
898.433962 1280.871094 -747.198236
898.454929 1281.103274 -747.766747
898.475884 1281.335328 -748.335011
898.496839 1281.567382 -748.903028
898.517783 1281.799314 -749.470800
898.538717 1282.031126 -750.038326
898.559639 1282.262817 -750.605608
898.580561 1282.494507 -751.172644
898.601462 1282.725950 -751.739438
898.622362 1282.957399 -752.305987
898.643251 1283.188720 -752.872294
898.664129 1283.419921 -753.438359
898.684997 1283.651001 -754.004182
898.705864 1283.882081 -754.569762
898.726709 1284.112912 -755.135103
898.747554 1284.343751 -755.700203
898.768399 1284.574582 -756.265061
898.789222 1284.805177 -756.829682
898.810035 1285.035647 -757.394064
898.830847 1285.266116 -757.958206
898.851647 1285.496458 -758.522110
898.872438 1285.726685 -759.085777
898.893217 1285.956790 -759.649208
898.913996 1286.186890 -760.212400
898.934764 1286.416870 -760.775357
898.955520 1286.646727 -761.338078
898.976266 1286.876464 -761.900565
898.997001 1287.106080 -762.462817
899.017737 1287.335695 -763.024834
899.038460 1287.565185 -763.586617
899.059173 1287.794552 -764.148167
899.079875 1288.023806 -764.709485
899.100566 1288.252932 -765.270572
899.121257 1288.482058 -765.831424
899.141936 1288.711057 -766.392046
899.162605 1288.939940 -766.952438
899.183263 1289.168704 -767.512599
899.203921 1289.397461 -768.072529
899.224567 1289.626098 -768.632229
899.245203 1289.854612 -769.191702
899.265828 1290.083007 -769.750946
899.286452 1290.311401 -770.309960
899.307066 1290.539672 -770.868747
899.327669 1290.767819 -771.427308
899.348260 1290.995850 -771.985642
899.368841 1291.223754 -772.543752
899.389421 1291.451659 -773.101633
899.409991 1291.679441 -773.659290
899.430550 1291.907103 -774.216722
899.451108 1292.134766 -774.773927
899.471656 1292.362306 -775.330910
899.492192 1292.589720 -775.887670
899.512717 1292.817014 -776.444208
899.533232 1293.044191 -777.000524
899.553747 1293.271364 -777.556615
899.574250 1293.498416 -778.112486
899.594742 1293.725340 -778.668137
899.615235 1293.952270 -779.223564
899.635716 1294.179080 -779.778771
899.656187 1294.405763 -780.333760
899.676646 1294.632323 -780.888531
899.697105 1294.858886 -781.443080
899.717553 1295.085324 -781.997411
899.737991 1295.311645 -782.551526
899.758417 1295.537843 -783.105425
899.778843 1295.764040 -783.659102
899.799258 1295.990111 -784.212565
899.819663 1296.216063 -784.765813
899.840067 1296.442018 -785.318841
899.860460 1296.667848 -785.871656
899.880843 1296.893556 -786.424257
899.901213 1297.119139 -786.976645
899.921585 1297.344726 -787.528816
899.941945 1297.570193 -788.080774
899.962294 1297.795532 -788.632522
899.982632 1298.020748 -789.184058
900.002970 1298.245975 -789.735378
900.023297 1298.471070 -790.286488
900.043624 1298.696167 -790.837383
900.063929 1298.921019 -791.388074
900.084234 1299.145874 -791.938551
900.104539 1299.370728 -792.488814
900.124822 1299.595336 -793.038875
900.145105 1299.819943 -793.588723
900.165377 1300.044436 -794.138364
900.185649 1300.268922 -794.687792
900.205899 1300.493168 -795.237021
900.226160 1300.717528 -795.786033
900.246399 1300.941651 -796.334845
900.266638 1301.165775 -796.883447
900.286865 1301.389772 -797.431844
900.307082 1301.613646 -797.980039
900.327299 1301.837522 -798.528023
900.347504 1302.061276 -799.075806
900.367699 1302.284908 -799.623386
900.387883 1302.508422 -800.170764
900.408067 1302.731934 -800.717934
900.428251 1302.955442 -801.264897
900.448413 1303.178713 -801.811666
900.468574 1303.401978 -802.358229
900.488725 1303.625120 -802.904593
900.508875 1303.848265 -803.450750
900.529015 1304.071287 -803.996709
900.549144 1304.294188 -804.542470
900.569262 1304.516970 -805.088033
900.589379 1304.739746 -805.633392
900.609486 1304.962405 -806.178555
900.629592 1305.185057 -806.723514
900.649688 1305.407592 -807.268277
900.669772 1305.630006 -807.812845
900.689857 1305.852417 -808.357210
900.709919 1306.074585 -808.901390
900.730203 1306.299197 -809.445201
900.751709 1306.537355 -809.987880
900.773215 1306.775511 -810.530340
900.794711 1307.013554 -811.072590
900.817772 1307.268919 -811.613406
900.842222 1307.539673 -812.152896
900.866672 1307.810427 -812.692134
900.891099 1308.080934 -813.231136
900.918558 1308.385012 -813.767457
900.946072 1308.689693 -814.303445
900.973565 1308.994140 -814.839161
901.002677 1309.316527 -815.373261
901.033400 1309.656739 -815.905724
901.064099 1309.996704 -816.437879
901.095130 1310.340335 -816.969431
901.129225 1310.717896 -817.498066
901.163298 1311.095211 -818.026354
901.197349 1311.472286 -818.554294
901.234278 1311.881222 -819.079389
901.271912 1312.297975 -819.603470
901.309523 1312.714478 -820.127162
901.349406 1313.156131 -820.648448
901.390854 1313.615114 -821.167911
901.432268 1314.073729 -821.686950
901.473639 1314.531861 -822.205576
901.514987 1314.989744 -822.723768
901.556292 1315.447140 -823.241550
901.597564 1315.904178 -823.758909
901.637732 1316.349000 -824.276836
901.675080 1316.762577 -824.796946
901.712405 1317.175905 -825.316675
901.749696 1317.588865 -825.836033
901.786956 1318.001466 -826.355021
901.820995 1318.378414 -826.876676
901.854617 1318.750732 -827.398371
901.888227 1319.122925 -827.919720
901.921815 1319.494873 -828.440736
901.954190 1319.853391 -828.962582
901.984383 1320.187740 -829.486234
902.014554 1320.521849 -830.009594
902.044703 1320.855711 -830.532663
902.074841 1321.189453 -831.055431
902.102841 1321.499514 -831.580042
902.129781 1321.797847 -832.105441
902.156701 1322.095948 -832.630588
902.183619 1322.394041 -833.155465
902.210516 1322.691892 -833.680093
902.234812 1322.960936 -834.207149
902.258688 1323.225337 -834.734404
902.282543 1323.489498 -835.261448
902.306387 1323.753541 -835.788269
902.330230 1324.017573 -836.314860
902.351362 1324.251588 -836.844113
902.372306 1324.483523 -837.373368
902.393240 1324.715336 -837.902439
902.414173 1324.947142 -838.431314
902.435095 1325.178833 -838.960004
902.453482 1325.382448 -839.491284
902.471615 1325.583250 -840.022680
902.489738 1325.783939 -840.553926
902.507860 1325.984619 -841.085013
902.525972 1326.185182 -841.615951
902.541944 1326.362057 -842.149143
902.557355 1326.532714 -842.682840
902.572766 1326.703366 -843.216410
902.588176 1326.874023 -843.749854
902.603576 1327.044554 -844.283185
902.617366 1327.197268 -844.818256
902.630131 1327.338621 -845.354417
902.642896 1327.479977 -845.890484
902.655661 1327.621337 -846.426459
902.668426 1327.762693 -846.962342
902.680210 1327.893188 -847.499300
902.690385 1328.005860 -848.038102
902.700560 1328.118531 -848.576845
902.710734 1328.231202 -849.115529
902.720908 1328.343868 -849.654154
902.730808 1328.453494 -850.193056
902.738425 1328.537842 -850.734701
902.746042 1328.622193 -851.276318
902.753659 1328.706541 -851.817910
902.761276 1328.790892 -852.359474
902.768882 1328.875123 -852.901027
902.774438 1328.936643 -853.445130
902.779509 1328.992798 -853.989846
902.784591 1329.049075 -854.534553
902.789661 1329.105225 -855.079280
902.794732 1329.161377 -855.624015
902.798502 1329.203129 -856.170429
902.801027 1329.231083 -856.718479
902.803562 1329.259159 -857.266552
902.806097 1329.287234 -857.814665
902.808633 1329.315312 -858.362816
902.810572 1329.336788 -858.911792
902.810550 1329.336544 -859.463411
902.810529 1329.336308 -860.015101
902.810495 1329.335935 -860.566879
902.810473 1329.335694 -861.118713
902.810451 1329.335443 -861.670621
902.807894 1329.307134 -862.226033
902.805271 1329.278081 -862.781639
902.802658 1329.249146 -863.337337
902.800035 1329.220097 -863.893154
902.797410 1329.191039 -864.449078
902.792781 1329.139772 -865.007885
902.787512 1329.081426 -865.567712
902.782242 1329.023069 -866.127680
902.776973 1328.964720 -866.687787
902.771693 1328.906248 -867.248049
902.764760 1328.829469 -867.810791
902.756779 1328.741088 -868.375183
902.748776 1328.652469 -868.939780
902.740784 1328.563967 -869.504536
902.732781 1328.475346 -870.069483
902.723289 1328.370235 -870.636759
902.712476 1328.250491 -871.206147
902.701662 1328.130736 -871.775747
902.690848 1328.010984 -872.345558
902.680023 1327.891117 -872.915596
902.667600 1327.753538 -873.488206
902.653854 1327.601322 -874.063008
902.640096 1327.448975 -874.638077
902.626339 1327.296633 -875.213393
902.612571 1327.144160 -875.788976
902.596742 1326.968871 -876.367914
902.579920 1326.782593 -876.948629
902.563076 1326.596067 -877.529667
902.546221 1326.409420 -878.111009
902.529367 1326.222779 -878.692640
902.509547 1326.003295 -879.279121
902.489441 1325.780645 -879.866369
902.469334 1325.557990 -880.453949
902.449216 1325.335206 -881.041877
902.428062 1325.100947 -881.631755
902.404494 1324.839964 -882.225762
902.380915 1324.578854 -882.820161
902.357314 1324.317502 -883.414970
902.333702 1324.056025 -884.010173
902.307037 1323.760742 -884.610614
902.279710 1323.458132 -885.212527
902.252383 1323.155515 -885.814864
902.225024 1322.852542 -886.417675
902.195592 1322.526618 -887.024263
902.164229 1322.179319 -887.634434
902.132846 1321.831784 -888.245114
902.101419 1321.483769 -888.856339
902.068327 1321.117314 -889.470774
902.032544 1320.721067 -890.090140
901.996719 1320.324343 -890.710107
901.960860 1319.927252 -891.330660
901.922907 1319.506964 -891.955236
901.882230 1319.056520 -892.584925
901.841510 1318.605591 -893.215280
901.800745 1318.154171 -893.846303
901.756333 1317.662358 -894.484088
901.710178 1317.151245 -895.125472
901.663968 1316.639529 -895.767610
901.616898 1316.118287 -896.411881
901.564626 1315.539432 -897.065753
901.512287 1314.959840 -897.720477
901.459871 1314.379403 -898.376074
901.401899 1313.737428 -899.042049
901.342538 1313.080079 -899.711251
901.283089 1312.421747 -900.381435
901.217985 1311.700806 -901.062360
901.150478 1310.953245 -901.748412
901.082850 1310.204343 -902.435608
901.007340 1309.368163 -903.137697
900.930177 1308.513673 -903.843755
900.850566 1307.632081 -904.555229
900.761939 1306.650635 -905.283924
900.673112 1305.666992 -906.014169
900.572767 1304.555787 -906.766372
900.469754 1303.415040 -907.524738
900.354383 1302.137452 -908.306900
900.233314 1300.796757 -909.100965
900.093042 1299.243408 -909.931712
899.941636 1297.566769 -910.784703
899.764160 1295.601440 -911.687618
899.545534 1293.180422 -912.668774
899.258839 1290.005612 -913.778780
890.492713 1225.244632 -663.990646
890.908825 1229.721681 -664.898592
891.179928 1232.638552 -665.696325
891.396788 1234.971803 -666.451764
891.580349 1236.946776 -667.180828
891.736793 1238.630007 -667.888485
891.883980 1240.213623 -668.587757
892.012787 1241.599491 -669.272454
892.136249 1242.927855 -669.951906
892.246733 1244.116580 -670.620977
892.355118 1245.282714 -671.287285
892.451147 1246.315921 -671.943963
892.546995 1247.347169 -672.599352
892.634821 1248.292116 -673.248271
892.718574 1249.193236 -673.893450
892.801749 1250.088136 -674.537231
892.875699 1250.883787 -675.174059
892.949525 1251.678099 -675.809902
893.022353 1252.461669 -676.444209
893.087987 1253.167849 -677.073121
893.153406 1253.871703 -677.701091
893.218394 1254.570923 -678.327993
893.276654 1255.197756 -678.950001
893.334630 1255.821535 -679.571119
893.392526 1256.444457 -680.191474
893.446713 1257.027465 -680.808922
893.498415 1257.583741 -681.424246
893.550071 1258.139523 -682.038904
893.601535 1258.693235 -682.652811
893.647428 1259.187010 -683.262919
893.693219 1259.679688 -683.872398
893.738975 1260.171994 -684.481288
893.783507 1260.651123 -685.088936
893.824306 1261.090084 -685.693999
893.865059 1261.528564 -686.298527
893.905790 1261.966794 -686.902533
893.945273 1262.391599 -687.505374
893.981477 1262.781131 -688.106015
894.017658 1263.170408 -688.706189
894.053805 1263.559330 -689.305892
894.089396 1263.942262 -689.904861
894.121221 1264.284668 -690.501511
894.153022 1264.626829 -691.097748
894.184790 1264.968629 -691.693568
894.216547 1265.310304 -692.288982
894.245183 1265.618407 -692.882517
894.273093 1265.918699 -693.475349
894.300991 1266.218869 -694.067822
894.328868 1266.518797 -694.659931
894.355473 1266.805053 -695.251115
894.379753 1267.066286 -695.840927
894.404010 1267.327269 -696.430419
894.428256 1267.588137 -697.019596
894.452501 1267.849000 -697.608465
894.474171 1268.082154 -698.195940
894.495002 1268.306273 -698.782788
894.515821 1268.530273 -699.369363
894.536640 1268.754271 -699.955671
894.557323 1268.976804 -700.541658
894.574829 1269.165162 -701.126135
894.592313 1269.353269 -701.710375
894.609785 1269.541261 -702.294384
894.627257 1269.729248 -702.878167
894.644071 1269.910154 -703.461480
894.658447 1270.064820 -704.043692
894.672822 1270.219486 -704.625714
894.687196 1270.374144 -705.207547
894.701560 1270.528684 -705.789187
894.715050 1270.673827 -706.370344
894.726418 1270.796145 -706.950615
894.737798 1270.918579 -707.530738
894.749166 1271.040892 -708.110705
894.760535 1271.163211 -708.690521
894.771040 1271.276246 -709.269918
894.779504 1271.367308 -709.848553
894.787968 1271.458373 -710.427072
894.796432 1271.549440 -711.005475
894.804895 1271.640500 -711.583761
894.812679 1271.724244 -712.161741
894.818295 1271.784668 -712.739018
894.823922 1271.845214 -713.316217
894.829538 1271.905638 -713.893331
894.835154 1271.966063 -714.470364
894.840385 1272.022340 -715.047220
894.843210 1272.052734 -715.623409
894.846023 1272.083006 -716.199549
894.848848 1272.113400 -716.775644
894.851662 1272.143679 -717.351691
894.854487 1272.174072 -717.927693
894.857301 1272.204346 -718.503648
894.860115 1272.234618 -719.079557
894.862940 1272.265012 -719.655423
894.866774 1272.306273 -720.231446
894.872379 1272.366577 -720.807753
894.877973 1272.426759 -721.383982
894.883578 1272.487063 -721.960137
894.891281 1272.569947 -722.536583
